#lam_um dlam_um depth depth_sigma response_mode
11.5849 0.00100119 1.74623e-10 2.45889e-11 boxcar
11.5869 0.00100119 1.75192e-10 2.59141e-11 boxcar
11.5876 0.00150234 1.8859e-10 2.48676e-11 boxcar
11.5889 0.00100119 1.92409e-10 2.7027e-11 boxcar
11.5906 0.00150234 1.86916e-10 2.59346e-11 boxcar
11.5909 0.00100119 1.75764e-10 2.69254e-11 boxcar
11.5929 0.00100119 1.58631e-10 2.88798e-11 boxcar
11.5936 0.00150234 1.79741e-10 2.64587e-11 boxcar
11.5949 0.00100119 1.48048e-10 3.03037e-11 boxcar
11.5966 0.00150234 1.68367e-10 2.40124e-11 boxcar
11.5969 0.00100119 1.58538e-10 3.08553e-11 boxcar
11.5989 0.00100119 1.81611e-10 3.10881e-11 boxcar
11.5996 0.00150234 1.86519e-10 2.39177e-11 boxcar
11.6009 0.00100119 1.53272e-10 3.13996e-11 boxcar
11.6026 0.00150234 1.871e-10 2.3852e-11 boxcar
11.6029 0.00100119 1.41329e-10 3.16267e-11 boxcar
11.6049 0.00100119 1.67029e-10 3.10798e-11 boxcar
11.6056 0.00150234 1.8809e-10 2.12159e-11 boxcar
11.6069 0.00100119 1.31379e-10 2.9306e-11 boxcar
11.6086 0.00150234 1.81792e-10 2.24128e-11 boxcar
11.6089 0.00100119 1.38118e-10 2.80936e-11 boxcar
11.6109 0.00100119 1.16795e-10 2.72554e-11 boxcar
11.6116 0.00150234 1.87686e-10 2.28101e-11 boxcar
11.6129 0.00100119 1.32299e-10 2.68972e-11 boxcar
11.6146 0.00150234 1.69782e-10 2.18354e-11 boxcar
11.6149 0.00100119 1.65541e-10 2.53255e-11 boxcar
11.6169 0.00100119 1.45134e-10 2.4191e-11 boxcar
11.6176 0.00150234 1.72185e-10 2.3829e-11 boxcar
11.6189 0.00100119 1.61722e-10 2.45933e-11 boxcar
11.6206 0.00150234 1.69371e-10 2.45933e-11 boxcar
11.6209 0.00100119 1.4975e-10 2.35194e-11 boxcar
11.6229 0.00100119 1.5208e-10 2.41199e-11 boxcar
11.6236 0.00150234 1.68e-10 2.36707e-11 boxcar
11.6249 0.00100119 1.56968e-10 2.44803e-11 boxcar
11.6266 0.00150234 1.66951e-10 2.41231e-11 boxcar
11.6269 0.00100119 1.52917e-10 2.47518e-11 boxcar
11.6289 0.00100119 1.68543e-10 2.61893e-11 boxcar
11.6296 0.00150234 1.54563e-10 2.49433e-11 boxcar
11.6309 0.00100119 1.76769e-10 2.63042e-11 boxcar
11.6326 0.00150234 1.60666e-10 2.53421e-11 boxcar
11.6329 0.00100119 1.3006e-10 2.68851e-11 boxcar
11.6349 0.00100119 1.43176e-10 2.83736e-11 boxcar
11.6356 0.00150234 1.68248e-10 2.56067e-11 boxcar
11.6369 0.00100119 1.38723e-10 2.83516e-11 boxcar
11.6386 0.00150234 1.77091e-10 2.42049e-11 boxcar
11.6389 0.00100119 1.5363e-10 2.92848e-11 boxcar
11.6409 0.00100119 1.58293e-10 2.91197e-11 boxcar
11.6416 0.00150234 1.74381e-10 2.32753e-11 boxcar
11.6429 0.00100119 1.32281e-10 2.88236e-11 boxcar
11.6446 0.00150234 1.70177e-10 2.43346e-11 boxcar
11.6449 0.00100119 1.55349e-10 2.97227e-11 boxcar
11.6469 0.00100119 1.58938e-10 2.74924e-11 boxcar
11.6477 0.00150234 1.55163e-10 2.28628e-11 boxcar
11.6489 0.00100119 1.44323e-10 2.71442e-11 boxcar
11.6507 0.00150234 1.68932e-10 2.22461e-11 boxcar
11.6509 0.00100119 1.67415e-10 2.64299e-11 boxcar
11.6529 0.00100119 1.31297e-10 2.49166e-11 boxcar
11.6537 0.00150234 1.78092e-10 2.18348e-11 boxcar
11.6549 0.00100119 1.68908e-10 2.52518e-11 boxcar
11.6567 0.00150234 1.75736e-10 2.3015e-11 boxcar
11.6569 0.00100119 1.91509e-10 2.57453e-11 boxcar
11.659 0.00100119 1.72121e-10 2.49489e-11 boxcar
11.6597 0.00150234 1.93599e-10 2.3424e-11 boxcar
11.661 0.00100119 1.83311e-10 2.50816e-11 boxcar
11.6627 0.00150234 1.74766e-10 2.39988e-11 boxcar
11.663 0.00100119 2.04126e-10 2.54477e-11 boxcar
11.665 0.00100119 1.72572e-10 2.57995e-11 boxcar
11.6657 0.00150234 1.69748e-10 2.53476e-11 boxcar
11.667 0.00100119 2.0722e-10 2.66976e-11 boxcar
11.6687 0.00150234 1.89233e-10 2.47654e-11 boxcar
11.669 0.00100119 2.22325e-10 2.64491e-11 boxcar
11.671 0.00100119 2.00596e-10 2.77035e-11 boxcar
11.6717 0.00150234 1.77432e-10 2.55313e-11 boxcar
11.673 0.00100119 2.06654e-10 2.93708e-11 boxcar
11.6747 0.00150234 1.7571e-10 2.48925e-11 boxcar
11.675 0.00100119 1.72881e-10 2.95734e-11 boxcar
11.677 0.00100119 1.75408e-10 2.97302e-11 boxcar
11.6777 0.00150234 1.73109e-10 2.43726e-11 boxcar
11.679 0.00100119 2.03283e-10 3.06072e-11 boxcar
11.6807 0.00150234 1.67971e-10 2.57223e-11 boxcar
11.681 0.00100119 1.77574e-10 3.05713e-11 boxcar
11.683 0.00100119 1.52047e-10 2.98054e-11 boxcar
11.6837 0.00150234 1.60313e-10 2.53249e-11 boxcar
11.685 0.00100119 1.60445e-10 2.85317e-11 boxcar
11.6867 0.00150234 1.66926e-10 2.47436e-11 boxcar
11.687 0.00100119 1.47743e-10 2.87201e-11 boxcar
11.689 0.00100119 1.54722e-10 2.73063e-11 boxcar
11.6897 0.00150234 1.73241e-10 2.48076e-11 boxcar
11.691 0.00100119 1.59461e-10 2.60534e-11 boxcar
11.6927 0.00150234 1.65146e-10 2.48857e-11 boxcar
11.693 0.00100119 1.54228e-10 2.54058e-11 boxcar
11.695 0.00100119 1.55209e-10 2.48563e-11 boxcar
11.6957 0.00150234 1.66566e-10 2.25158e-11 boxcar
11.697 0.00100119 1.37056e-10 2.48362e-11 boxcar
11.6987 0.00150234 1.74739e-10 2.26859e-11 boxcar
11.699 0.00100119 1.72067e-10 2.43406e-11 boxcar
11.701 0.00100119 1.70441e-10 2.25603e-11 boxcar
11.7017 0.00150234 1.72878e-10 2.25574e-11 boxcar
11.7047 0.00150234 1.7397e-10 2.22784e-11 boxcar
11.7077 0.00150234 1.82449e-10 2.24616e-11 boxcar
11.7107 0.00150234 1.9028e-10 2.34135e-11 boxcar
11.7138 0.00150234 1.77016e-10 2.32644e-11 boxcar
11.7168 0.00150234 1.63316e-10 2.37157e-11 boxcar
11.7198 0.00150234 1.79127e-10 2.49602e-11 boxcar
11.7228 0.00150234 1.54324e-10 2.47543e-11 boxcar
11.7258 0.00150234 1.51306e-10 2.65318e-11 boxcar
11.7288 0.00150234 1.55969e-10 2.53217e-11 boxcar
11.7318 0.00150234 1.50566e-10 2.48634e-11 boxcar
11.7348 0.00150234 1.45726e-10 2.40174e-11 boxcar
11.7378 0.00150234 1.56752e-10 2.57831e-11 boxcar
11.7408 0.00150234 1.64559e-10 2.30094e-11 boxcar
11.7438 0.00150234 1.53381e-10 2.46205e-11 boxcar
11.7468 0.00150234 1.53049e-10 2.30828e-11 boxcar
11.7498 0.00150234 1.60013e-10 2.33327e-11 boxcar
11.7528 0.00150234 1.51705e-10 2.36782e-11 boxcar
11.7558 0.00150234 1.68328e-10 2.4256e-11 boxcar
11.7588 0.00150234 1.76094e-10 2.27872e-11 boxcar
11.7618 0.00150234 1.63028e-10 2.50457e-11 boxcar
11.7648 0.00150234 1.43271e-10 2.51769e-11 boxcar
11.7678 0.00150234 1.72949e-10 2.6469e-11 boxcar
11.7708 0.00150234 1.61755e-10 2.79089e-11 boxcar
11.7738 0.00150234 1.65054e-10 2.62708e-11 boxcar
11.7769 0.00150234 1.65557e-10 2.48916e-11 boxcar
11.7799 0.00150234 1.65018e-10 2.56183e-11 boxcar
11.7829 0.00150234 1.44508e-10 2.49231e-11 boxcar
11.7859 0.00150234 1.68773e-10 2.4517e-11 boxcar
11.7889 0.00150234 1.65884e-10 2.67247e-11 boxcar
11.7919 0.00150234 1.58683e-10 2.42666e-11 boxcar
11.7949 0.00150234 1.61755e-10 2.4671e-11 boxcar
11.7979 0.00150234 1.67619e-10 2.42812e-11 boxcar
11.8009 0.00150234 1.77657e-10 2.16354e-11 boxcar
11.8039 0.00150234 1.85293e-10 2.24147e-11 boxcar
11.8069 0.00150234 1.8223e-10 2.46076e-11 boxcar
11.8099 0.00150234 1.80867e-10 2.36337e-11 boxcar
11.8129 0.00150234 1.66888e-10 2.49516e-11 boxcar
11.8159 0.00150234 1.76663e-10 2.79279e-11 boxcar
11.8189 0.00150234 1.8233e-10 2.78762e-11 boxcar
11.8219 0.00150234 1.61227e-10 2.61068e-11 boxcar
11.8249 0.00150234 1.73073e-10 2.49238e-11 boxcar
11.8279 0.00150234 1.65988e-10 2.47831e-11 boxcar
11.8309 0.00150234 1.72663e-10 2.42487e-11 boxcar
11.8339 0.00150234 1.72768e-10 2.49601e-11 boxcar
11.8369 0.00150234 1.82445e-10 2.31702e-11 boxcar
11.84 0.00150234 1.77289e-10 2.27959e-11 boxcar
11.843 0.00150234 1.71695e-10 2.32202e-11 boxcar
11.846 0.00150234 1.69848e-10 2.25268e-11 boxcar
11.849 0.00150234 1.75215e-10 2.31495e-11 boxcar
11.852 0.00150234 1.66967e-10 2.36306e-11 boxcar
11.855 0.00150234 1.6802e-10 2.33939e-11 boxcar
11.858 0.00150234 1.83288e-10 2.38507e-11 boxcar
11.861 0.00150234 1.67823e-10 2.4207e-11 boxcar
11.864 0.00150234 1.75057e-10 2.37347e-11 boxcar
11.867 0.00150234 1.74113e-10 2.63079e-11 boxcar
11.87 0.00150234 1.69317e-10 2.41111e-11 boxcar
11.873 0.00150234 1.59083e-10 2.56587e-11 boxcar
11.876 0.00150234 1.53771e-10 2.54684e-11 boxcar
11.879 0.00150234 1.67579e-10 2.43873e-11 boxcar
11.882 0.00150234 1.68299e-10 2.43522e-11 boxcar
11.885 0.00150234 1.46391e-10 2.43279e-11 boxcar
11.888 0.00150234 1.5291e-10 2.28523e-11 boxcar
11.891 0.00150234 1.65706e-10 2.43005e-11 boxcar
11.894 0.00150234 1.50419e-10 2.32149e-11 boxcar
11.897 0.00150234 1.59485e-10 2.28259e-11 boxcar
11.9 0.00150234 1.51042e-10 2.44025e-11 boxcar
11.903 0.00150234 1.4417e-10 2.4118e-11 boxcar
11.9061 0.00150234 1.34392e-10 2.40367e-11 boxcar
11.9091 0.00150234 1.48426e-10 2.40319e-11 boxcar
11.9121 0.00150234 1.58566e-10 2.44675e-11 boxcar
11.9151 0.00150234 1.62216e-10 2.56461e-11 boxcar
11.9181 0.00150234 1.66897e-10 2.61191e-11 boxcar
11.9211 0.00150234 1.54661e-10 2.54312e-11 boxcar
11.9241 0.00150234 1.63505e-10 2.58536e-11 boxcar
11.9271 0.00150234 1.62989e-10 2.48214e-11 boxcar
11.9301 0.00150234 1.54749e-10 2.5713e-11 boxcar
11.9331 0.00150234 1.59255e-10 2.44315e-11 boxcar
11.9361 0.00150234 1.66289e-10 2.4689e-11 boxcar
11.9391 0.00150234 1.58566e-10 2.48913e-11 boxcar
11.9421 0.00150234 1.64951e-10 2.46337e-11 boxcar
11.9451 0.00150234 1.62134e-10 2.54869e-11 boxcar
11.9481 0.00150234 1.67877e-10 2.69337e-11 boxcar
11.9511 0.00150234 1.5831e-10 2.51386e-11 boxcar
11.9541 0.00150234 1.67454e-10 2.52434e-11 boxcar
11.9571 0.00150234 1.6429e-10 2.69165e-11 boxcar
11.9601 0.00150234 1.69446e-10 2.59927e-11 boxcar
11.9631 0.00150234 1.58841e-10 2.584e-11 boxcar
11.9661 0.00150234 1.52998e-10 2.57278e-11 boxcar
11.9692 0.00150234 1.49611e-10 2.65038e-11 boxcar
11.9722 0.00150234 1.81888e-10 2.41211e-11 boxcar
11.9752 0.00150234 1.76683e-10 2.5439e-11 boxcar
11.9782 0.00150234 1.59282e-10 2.54964e-11 boxcar
11.9812 0.00150234 1.64924e-10 2.55624e-11 boxcar
11.9842 0.00150234 1.62379e-10 2.47931e-11 boxcar
11.9872 0.00150234 1.65057e-10 2.52308e-11 boxcar
11.9902 0.00150234 1.85857e-10 2.57204e-11 boxcar
11.9932 0.00150234 1.79371e-10 2.47894e-11 boxcar
11.9962 0.00150234 1.68933e-10 2.68343e-11 boxcar
11.9992 0.00150234 1.62152e-10 2.61293e-11 boxcar
12.0022 0.00150234 1.6022e-10 2.79837e-11 boxcar
12.0052 0.00150234 1.52728e-10 2.73291e-11 boxcar
12.0082 0.00150234 1.48489e-10 2.6472e-11 boxcar
12.0112 0.00150234 1.56023e-10 2.77578e-11 boxcar
12.0142 0.00150234 1.64797e-10 2.78008e-11 boxcar
12.0172 0.00150234 1.74814e-10 2.74753e-11 boxcar
12.0202 0.00150234 1.72393e-10 2.61484e-11 boxcar
12.0232 0.00150234 1.69202e-10 2.55743e-11 boxcar
12.0262 0.00150234 1.72962e-10 2.49191e-11 boxcar
12.0292 0.00150234 1.7549e-10 2.62301e-11 boxcar
12.0323 0.00150234 1.77527e-10 2.60938e-11 boxcar
12.0353 0.00150234 1.72234e-10 2.59697e-11 boxcar
12.0383 0.00150234 1.81475e-10 2.54411e-11 boxcar
12.0413 0.00150234 1.79409e-10 2.5593e-11 boxcar
12.0443 0.00150234 1.78465e-10 2.55833e-11 boxcar
12.0473 0.00150234 1.76609e-10 2.44438e-11 boxcar
12.0503 0.00150234 1.80093e-10 2.50888e-11 boxcar
12.0533 0.00150234 1.6491e-10 2.56172e-11 boxcar
12.0563 0.00150234 1.69619e-10 2.61967e-11 boxcar
12.0593 0.00150234 1.58622e-10 2.70041e-11 boxcar
12.0623 0.00150234 1.48905e-10 2.52368e-11 boxcar
12.0653 0.00150234 1.46678e-10 2.70173e-11 boxcar
12.0683 0.00150234 1.62619e-10 2.57553e-11 boxcar
12.0713 0.00150234 1.60927e-10 2.51544e-11 boxcar
12.0743 0.00150234 1.5803e-10 2.62305e-11 boxcar
12.0773 0.00150234 1.39107e-10 2.41083e-11 boxcar
12.0803 0.00150234 1.191e-10 2.35051e-11 boxcar
12.0833 0.00150234 1.31718e-10 2.43524e-11 boxcar
12.0863 0.00150234 1.48792e-10 2.46512e-11 boxcar
12.0893 0.00150234 1.42487e-10 2.44716e-11 boxcar
12.0923 0.00150234 1.60647e-10 2.4585e-11 boxcar
12.0953 0.00150234 1.71428e-10 2.43096e-11 boxcar
12.0984 0.00150234 1.84395e-10 2.57572e-11 boxcar
12.1014 0.00150234 1.64579e-10 2.56675e-11 boxcar
12.1044 0.00150234 1.57906e-10 2.59898e-11 boxcar
12.1074 0.00150234 1.64789e-10 2.70789e-11 boxcar
12.1104 0.00150234 1.60637e-10 2.70377e-11 boxcar
12.1134 0.00150234 1.78163e-10 2.60828e-11 boxcar
12.1164 0.00150234 1.81156e-10 2.70095e-11 boxcar
12.1194 0.00150234 1.68448e-10 2.73826e-11 boxcar
12.1224 0.00150234 1.62385e-10 2.70342e-11 boxcar
12.1254 0.00150234 1.72843e-10 2.44726e-11 boxcar
12.1284 0.00150234 1.8541e-10 2.58107e-11 boxcar
12.1314 0.00150234 1.70053e-10 2.49263e-11 boxcar
12.1344 0.00150234 1.62421e-10 2.39067e-11 boxcar
12.1374 0.00150234 1.61133e-10 2.31218e-11 boxcar
12.1404 0.00150234 1.69102e-10 2.3942e-11 boxcar
12.1434 0.00150234 1.54794e-10 2.36571e-11 boxcar
12.1464 0.00150234 1.53828e-10 2.24905e-11 boxcar
12.1494 0.00150234 1.53044e-10 2.47615e-11 boxcar
12.1524 0.00150234 1.6316e-10 2.37759e-11 boxcar
12.1554 0.00150234 1.59542e-10 2.47858e-11 boxcar
12.1584 0.00150234 1.56409e-10 2.43151e-11 boxcar
12.1615 0.00150234 1.50134e-10 2.53153e-11 boxcar
12.1645 0.00150234 1.56407e-10 2.5881e-11 boxcar
12.1675 0.00150234 1.67921e-10 2.45024e-11 boxcar
12.1705 0.00150234 1.62167e-10 2.53009e-11 boxcar
12.1735 0.00150234 1.59565e-10 2.39974e-11 boxcar
12.1765 0.00150234 1.51511e-10 2.47785e-11 boxcar
12.1795 0.00150234 1.70948e-10 2.50538e-11 boxcar
12.1825 0.00150234 1.69117e-10 2.38004e-11 boxcar
12.1855 0.00150234 1.62846e-10 2.26872e-11 boxcar
12.1885 0.00150234 1.62292e-10 2.16411e-11 boxcar
12.1915 0.00150234 1.64516e-10 2.11975e-11 boxcar
12.1945 0.00150234 1.61345e-10 2.14279e-11 boxcar
12.1975 0.00150234 1.56469e-10 2.31537e-11 boxcar
12.2005 0.00150234 1.60726e-10 2.25162e-11 boxcar
12.2035 0.00150234 1.72187e-10 2.29779e-11 boxcar
12.2065 0.00150234 1.81257e-10 2.39079e-11 boxcar
12.2095 0.00150234 1.71242e-10 2.36987e-11 boxcar
12.2125 0.00150234 1.74326e-10 2.34248e-11 boxcar
12.2155 0.00150234 1.62545e-10 2.3876e-11 boxcar
12.2185 0.00150234 1.64281e-10 2.44225e-11 boxcar
12.2215 0.00150234 1.5197e-10 2.3724e-11 boxcar
12.2246 0.00150234 1.57118e-10 2.40036e-11 boxcar
12.2276 0.00150234 1.52662e-10 2.33413e-11 boxcar
12.2306 0.00150234 1.61046e-10 2.25026e-11 boxcar
12.2336 0.00150234 1.65441e-10 2.14815e-11 boxcar
12.2366 0.00150234 1.50493e-10 2.1665e-11 boxcar
12.2396 0.00150234 1.66129e-10 2.206e-11 boxcar
12.2426 0.00150234 1.53025e-10 2.16043e-11 boxcar
12.2456 0.00150234 1.42371e-10 2.16754e-11 boxcar
12.2486 0.00150234 1.42951e-10 2.21503e-11 boxcar
12.2516 0.00150234 1.38002e-10 2.23413e-11 boxcar
12.2546 0.00150234 1.37374e-10 2.34254e-11 boxcar
12.2576 0.00150234 1.41919e-10 2.38466e-11 boxcar
12.2606 0.00150234 1.53793e-10 2.30189e-11 boxcar
12.2636 0.00150234 1.45497e-10 2.35634e-11 boxcar
12.2666 0.00150234 1.35925e-10 2.32685e-11 boxcar
12.2696 0.00150234 1.39319e-10 2.32485e-11 boxcar
12.2726 0.00150234 1.60838e-10 2.44512e-11 boxcar
12.2756 0.00150234 1.51425e-10 2.3301e-11 boxcar
12.2786 0.00150234 1.45671e-10 2.42509e-11 boxcar
12.2816 0.00150234 1.51261e-10 2.30763e-11 boxcar
12.2846 0.00150234 1.46715e-10 2.19185e-11 boxcar
12.2876 0.00150234 1.36649e-10 2.28516e-11 boxcar
12.2907 0.00150234 1.48492e-10 2.15705e-11 boxcar
12.2937 0.00150234 1.6245e-10 2.14526e-11 boxcar
12.2967 0.00150234 1.7692e-10 2.14503e-11 boxcar
12.2997 0.00150234 1.64144e-10 2.28151e-11 boxcar
12.3027 0.00150234 1.50197e-10 2.24016e-11 boxcar
12.3057 0.00150234 1.65195e-10 2.27547e-11 boxcar
12.3087 0.00150234 1.64493e-10 2.36288e-11 boxcar
12.3117 0.00150234 1.50209e-10 2.34636e-11 boxcar
12.3147 0.00150234 1.54769e-10 2.31539e-11 boxcar
12.3177 0.00150234 1.55375e-10 2.34475e-11 boxcar
12.3207 0.00150234 1.43226e-10 2.44932e-11 boxcar
12.3237 0.00150234 1.51716e-10 2.41433e-11 boxcar
12.3267 0.00150234 1.53639e-10 2.41604e-11 boxcar
12.3297 0.00150234 1.59556e-10 2.43014e-11 boxcar
12.3327 0.00150234 1.61405e-10 2.44765e-11 boxcar
12.3357 0.00150234 1.51184e-10 2.32586e-11 boxcar
12.3387 0.00150234 1.62343e-10 2.32852e-11 boxcar
12.3417 0.00150234 1.53876e-10 2.23794e-11 boxcar
12.3447 0.00150234 1.47171e-10 2.23137e-11 boxcar
12.3477 0.00150234 1.47684e-10 2.37437e-11 boxcar
12.3507 0.00150234 1.51394e-10 2.30743e-11 boxcar
12.3538 0.00150234 1.49122e-10 2.28953e-11 boxcar
12.3568 0.00150234 1.44862e-10 2.35528e-11 boxcar
12.3598 0.00150234 1.59357e-10 2.39877e-11 boxcar
12.3628 0.00150234 1.73064e-10 2.42953e-11 boxcar
12.3658 0.00150234 1.68078e-10 2.37518e-11 boxcar
12.3688 0.00150234 1.65217e-10 2.46381e-11 boxcar
12.3718 0.00150234 1.64811e-10 2.62275e-11 boxcar
12.3748 0.00150234 1.5725e-10 2.51222e-11 boxcar
12.3778 0.00150234 1.46962e-10 2.59749e-11 boxcar
12.3808 0.00150234 1.63507e-10 2.42601e-11 boxcar
12.3838 0.00150234 1.66906e-10 2.45609e-11 boxcar
12.3868 0.00150234 1.64875e-10 2.44302e-11 boxcar
12.3898 0.00150234 1.68514e-10 2.44797e-11 boxcar
12.3928 0.00150234 1.48376e-10 2.3381e-11 boxcar
12.3958 0.00150234 1.36104e-10 2.30468e-11 boxcar
12.3988 0.00150234 1.26782e-10 2.34194e-11 boxcar
12.4018 0.00150234 1.38494e-10 2.37005e-11 boxcar
12.4048 0.00150234 1.38292e-10 2.41427e-11 boxcar
12.4078 0.00150234 1.42334e-10 2.40542e-11 boxcar
12.4108 0.00150234 1.40984e-10 2.27011e-11 boxcar
12.4138 0.00150234 1.55599e-10 2.41649e-11 boxcar
12.4169 0.00150234 1.53729e-10 2.39298e-11 boxcar
12.4199 0.00150234 1.57032e-10 2.52984e-11 boxcar
12.4229 0.00150234 1.53708e-10 2.5065e-11 boxcar
12.4259 0.00150234 1.63992e-10 2.56835e-11 boxcar
12.4289 0.00150234 1.63818e-10 2.64931e-11 boxcar
12.4319 0.00150234 1.54538e-10 2.44022e-11 boxcar
12.4349 0.00150234 1.54973e-10 2.48659e-11 boxcar
12.4379 0.00150234 1.50053e-10 2.3749e-11 boxcar
12.4409 0.00150234 1.63333e-10 2.3019e-11 boxcar
12.4439 0.00150234 1.5656e-10 2.34435e-11 boxcar
12.4469 0.00150234 1.35055e-10 2.51901e-11 boxcar
12.4499 0.00150234 1.50427e-10 2.4472e-11 boxcar
12.4529 0.00150234 1.42801e-10 2.40392e-11 boxcar
12.4559 0.00150234 1.39808e-10 2.36735e-11 boxcar
12.4589 0.00150234 1.50418e-10 2.34577e-11 boxcar
12.4619 0.00150234 1.5661e-10 2.43819e-11 boxcar
12.4649 0.00150234 1.69956e-10 2.44463e-11 boxcar
12.4679 0.00150234 1.66499e-10 2.40388e-11 boxcar
12.4709 0.00150234 1.45334e-10 2.42558e-11 boxcar
12.4739 0.00150234 1.53321e-10 2.34567e-11 boxcar
12.4769 0.00150234 1.63093e-10 2.46502e-11 boxcar
12.4799 0.00150234 1.51239e-10 2.44689e-11 boxcar
12.483 0.00150234 1.4368e-10 2.52876e-11 boxcar
12.486 0.00150234 1.4903e-10 2.50255e-11 boxcar
12.489 0.00150234 1.49844e-10 2.61859e-11 boxcar
12.492 0.00150234 1.49394e-10 2.53006e-11 boxcar
12.495 0.00150234 1.48882e-10 2.4824e-11 boxcar
12.498 0.00150234 1.56462e-10 2.52694e-11 boxcar
12.501 0.00150234 1.3845e-10 2.41948e-11 boxcar
12.504 0.00150234 1.4791e-10 2.47627e-11 boxcar
12.507 0.00150234 1.43491e-10 2.37021e-11 boxcar
12.51 0.00150234 1.41142e-10 2.38434e-11 boxcar
12.513 0.00150234 1.46315e-10 2.37039e-11 boxcar
12.516 0.00150234 1.25116e-10 2.30653e-11 boxcar
12.519 0.00150234 1.19953e-10 2.30078e-11 boxcar
12.522 0.00150234 1.30629e-10 2.38405e-11 boxcar
12.525 0.00150234 1.35724e-10 2.41141e-11 boxcar
12.528 0.00150234 1.47468e-10 2.39481e-11 boxcar
12.531 0.00150234 1.38483e-10 2.36335e-11 boxcar
12.534 0.00150234 1.50962e-10 2.42114e-11 boxcar
12.537 0.00150234 1.63196e-10 2.38069e-11 boxcar
12.54 0.00150234 1.47508e-10 2.4158e-11 boxcar
12.543 0.00150234 1.49245e-10 2.3856e-11 boxcar
12.5461 0.00150234 1.37876e-10 2.3378e-11 boxcar
12.5491 0.00150234 1.53027e-10 2.36956e-11 boxcar
12.5521 0.00150234 1.47264e-10 2.35462e-11 boxcar
12.5551 0.00150234 1.21101e-10 2.34378e-11 boxcar
12.5581 0.00150234 1.26003e-10 2.43064e-11 boxcar
12.5611 0.00150234 1.42557e-10 2.4949e-11 boxcar
12.5641 0.00150234 1.52472e-10 2.3993e-11 boxcar
12.5671 0.00150234 1.46343e-10 2.37414e-11 boxcar
12.5701 0.00150234 1.48414e-10 2.41958e-11 boxcar
12.5731 0.00150234 1.62043e-10 2.50049e-11 boxcar
12.5761 0.00150234 1.7362e-10 2.42517e-11 boxcar
12.5791 0.00150234 1.6495e-10 2.34223e-11 boxcar
12.5821 0.00150234 1.48902e-10 2.39272e-11 boxcar
12.5851 0.00150234 1.66299e-10 2.40378e-11 boxcar
12.5881 0.00150234 1.59055e-10 2.34874e-11 boxcar
12.5911 0.00150234 1.56292e-10 2.29848e-11 boxcar
12.5941 0.00150234 1.3604e-10 2.30074e-11 boxcar
12.5971 0.00150234 1.3446e-10 2.3715e-11 boxcar
12.6001 0.00150234 1.38133e-10 2.28411e-11 boxcar
12.6031 0.00150234 1.36745e-10 2.33285e-11 boxcar
12.6061 0.00150234 1.49769e-10 2.45314e-11 boxcar
12.6092 0.00150234 1.41327e-10 2.51607e-11 boxcar
12.6122 0.00150234 1.51072e-10 2.37368e-11 boxcar
12.6152 0.00150234 1.5388e-10 2.42421e-11 boxcar
12.6182 0.00150234 1.51858e-10 2.5831e-11 boxcar
12.6212 0.00150234 1.55747e-10 2.46104e-11 boxcar
12.6242 0.00150234 1.54335e-10 2.54078e-11 boxcar
12.6272 0.00150234 1.47272e-10 2.437e-11 boxcar
12.6302 0.00150234 1.42999e-10 2.39787e-11 boxcar
12.6332 0.00150234 1.45339e-10 2.53875e-11 boxcar
12.6362 0.00150234 1.40332e-10 2.46358e-11 boxcar
12.6392 0.00150234 1.42385e-10 2.40056e-11 boxcar
12.6422 0.00150234 1.53464e-10 2.39966e-11 boxcar
12.6452 0.00150234 1.51883e-10 2.26603e-11 boxcar
12.6482 0.00150234 1.4732e-10 2.37144e-11 boxcar
12.6512 0.00150234 1.41724e-10 2.4056e-11 boxcar
12.6542 0.00150234 1.36414e-10 2.5008e-11 boxcar
12.6572 0.00150234 1.36051e-10 2.32842e-11 boxcar
12.6602 0.00150234 1.49667e-10 2.3646e-11 boxcar
12.6632 0.00150234 1.54606e-10 2.45473e-11 boxcar
12.6662 0.00150234 1.45545e-10 2.649e-11 boxcar
12.6692 0.00150234 1.52192e-10 2.50399e-11 boxcar
12.6722 0.00150234 1.51792e-10 2.49688e-11 boxcar
12.6753 0.00150234 1.49215e-10 2.46691e-11 boxcar
12.6783 0.00150234 1.36704e-10 2.40374e-11 boxcar
12.6813 0.00150234 1.41328e-10 2.46533e-11 boxcar
12.6843 0.00150234 1.31798e-10 2.42253e-11 boxcar
12.6873 0.00150234 1.2697e-10 2.38415e-11 boxcar
12.6903 0.00150234 1.32195e-10 2.37105e-11 boxcar
12.6933 0.00150234 1.27347e-10 2.34098e-11 boxcar
12.6963 0.00150234 1.56399e-10 2.35214e-11 boxcar
12.6993 0.00150234 1.42818e-10 2.31402e-11 boxcar
12.7023 0.00150234 1.24773e-10 2.43786e-11 boxcar
12.7053 0.00150234 1.37173e-10 2.36594e-11 boxcar
12.7083 0.00150234 1.51841e-10 2.40992e-11 boxcar
12.7113 0.00150234 1.44424e-10 2.44581e-11 boxcar
12.7143 0.00150234 1.51446e-10 2.4385e-11 boxcar
12.7173 0.00150234 1.44901e-10 2.46868e-11 boxcar
12.7203 0.00150234 1.38163e-10 2.60803e-11 boxcar
12.7233 0.00150234 1.43786e-10 2.56433e-11 boxcar
12.7263 0.00150234 1.44796e-10 2.45317e-11 boxcar
