# wavelength_um flux_convolved
3.096575460918338e-01 3.057871922245932e+12
3.096730289691384e-01 2.073473050426017e+12
3.096885126205868e-01 3.019526073181211e+12
3.097039970462179e-01 2.536935954340030e+12
3.097194822460702e-01 3.230203603950578e+12
3.097349682201825e-01 2.587003015923515e+12
3.097504549685934e-01 1.853369077413585e+12
3.097659424913419e-01 1.519501453330555e+12
3.097814307884665e-01 6.492567419043065e+11
3.097969198600058e-01 8.526025384351387e+11
3.098124097059989e-01 1.440520528224236e+12
3.098279003264842e-01 2.621098240604661e+12
3.098433917215005e-01 2.475294587258873e+12
3.098588838910866e-01 3.913751461363098e+12
3.098743768352811e-01 4.100362351711731e+12
3.098898705541229e-01 2.768478070452552e+12
3.099053650476506e-01 1.754829221568955e+12
3.099208603159030e-01 3.792597167616137e+12
3.099363563589188e-01 4.430072013807169e+12
3.099518531767368e-01 3.086033238182866e+12
3.099673507693956e-01 3.526644695469877e+12
3.099828491369340e-01 2.823130638051945e+12
3.099983482793909e-01 9.702901210401694e+11
3.100138481968048e-01 1.109322605518687e+12
3.100293488892147e-01 2.342472345158723e+12
3.100448503566592e-01 2.134181385128391e+12
3.100603525991770e-01 1.477672145207382e+12
3.100758556168070e-01 6.332439209962277e+11
3.100913594095878e-01 6.281230818285643e+11
3.101068639775584e-01 1.130066541299686e+12
3.101223693207572e-01 5.319049899523541e+11
3.101378754392232e-01 1.278522199863271e+12
3.101533823329952e-01 5.720981354109567e+11
3.101688900021118e-01 1.006847778895031e+12
3.101843984466119e-01 1.468730728022046e+12
3.101999076665343e-01 1.882884438836854e+12
3.102154176619176e-01 1.483333249865026e+12
3.102309284328007e-01 9.137773129771798e+11
3.102464399792224e-01 3.022767911848692e+11
3.102619523012213e-01 8.930317443130160e+11
3.102774653988364e-01 4.422603195928282e+11
3.102929792721064e-01 1.152740707300222e+12
3.103084939210700e-01 1.645120765469598e+12
3.103240093457660e-01 1.159032582978349e+12
3.103395255462333e-01 2.263326753481346e+12
3.103550425225106e-01 2.606798996310866e+12
3.103705602746368e-01 1.915911295027112e+12
3.103860788026505e-01 4.808920202674010e+12
3.104015981065906e-01 4.610202529240056e+12
3.104171181864959e-01 5.371229833829631e+12
3.104326390424052e-01 4.713557272955273e+12
3.104481606743574e-01 5.531921093958326e+12
3.104636830823911e-01 3.230637337263689e+12
3.104792062665452e-01 3.940746627077600e+12
3.104947302268585e-01 2.769599475513795e+12
3.105102549633699e-01 6.344068151817051e+12
3.105257804761181e-01 7.134536532160099e+12
3.105413067651419e-01 7.638342216849596e+12
3.105568338304801e-01 6.101935387490696e+12
3.105723616721717e-01 7.384470307045158e+12
3.105878902902552e-01 8.390082784096450e+12
3.106034196847698e-01 3.052356892554589e+12
3.106189498557540e-01 2.699161813762991e+12
3.106344808032468e-01 8.982809458923213e+11
3.106500125272870e-01 1.940358778253026e+12
3.106655450279134e-01 6.646361202716266e+12
3.106810783051648e-01 3.268741304112676e+12
3.106966123590800e-01 7.321075921053903e+12
3.107121471896979e-01 2.594063762309021e+12
3.107276827970575e-01 1.252425318704835e+13
3.107432191811973e-01 7.375448826572502e+12
3.107587563421564e-01 8.499910453252626e+12
3.107742942799734e-01 4.583840233849864e+12
3.107898329946875e-01 4.857018536190515e+12
3.108053724863372e-01 3.921009898539150e+12
3.108209127549615e-01 7.231962795722679e+12
3.108364538005992e-01 1.907836190636668e+12
3.108519956232892e-01 7.225969344372567e+12
3.108675382230704e-01 3.562158626550357e+12
3.108830815999816e-01 5.530813352576436e+12
3.108986257540616e-01 5.875255506500331e+12
3.109141706853493e-01 9.911479203111195e+12
3.109297163938835e-01 3.796436150933292e+12
3.109452628797032e-01 1.445030097372384e+12
3.109608101428472e-01 7.230707359029544e+12
3.109763581833543e-01 6.992667991216358e+12
3.109919070012635e-01 9.395890366862352e+12
3.110074565966136e-01 1.209873673591470e+13
3.110230069694434e-01 4.219660873180396e+12
3.110385581197919e-01 4.207800849409282e+12
3.110541100476978e-01 1.190040164141613e+13
3.110696627532002e-01 1.319858702155754e+13
3.110852162363379e-01 1.033177812520246e+13
3.111007704971497e-01 5.777997640828991e+12
3.111163255356745e-01 2.997809204316796e+12
3.111318813519513e-01 5.193942734703504e+12
3.111474379460189e-01 9.510275675049793e+12
3.111629953179162e-01 2.563855848588405e+12
3.111785534676821e-01 1.906976173541301e+12
3.111941123953554e-01 5.854524665096275e+12
3.112096721009753e-01 6.843919358519546e+12
3.112252325845803e-01 5.774201031079467e+12
3.112407938462096e-01 1.142323898277149e+13
3.112563558859018e-01 6.938604888534867e+12
3.112719187036961e-01 1.039168258920317e+13
3.112874822996313e-01 6.566807632877690e+12
3.113030466737463e-01 5.194387322311083e+12
3.113186118260799e-01 6.267937122151932e+12
3.113341777566713e-01 5.725015426728573e+12
3.113497444655591e-01 1.320978231441908e+13
3.113653119527824e-01 1.367839637902739e+13
3.113808802183801e-01 4.626959014419983e+12
3.113964492623910e-01 6.054019222526643e+12
3.114120190848541e-01 1.011245697792598e+13
3.114275896858084e-01 7.244416140612985e+12
3.114431610652926e-01 3.345194384303085e+12
3.114587332233459e-01 4.756139583711813e+12
3.114743061600071e-01 3.564646747763700e+12
3.114898798753151e-01 1.833663560563319e+12
3.115054543693089e-01 9.657618628186063e+11
3.115210296420273e-01 3.658814754564286e+12
3.115366056935094e-01 5.324814806731423e+12
3.115521825237941e-01 7.573494106940102e+12
3.115677601329204e-01 9.322141375788980e+12
3.115833385209270e-01 2.471677975577143e+12
3.115989176878531e-01 5.247506721644621e+12
3.116144976337374e-01 1.078908045371797e+13
3.116300783586191e-01 1.147817093400545e+13
3.116456598625370e-01 1.070206009632860e+13
3.116612421455301e-01 4.819539252021477e+12
3.116768252076375e-01 3.937377310381098e+12
3.116924090488978e-01 1.613505349429518e+13
3.117079936693503e-01 8.576999164045645e+12
3.117235790690338e-01 3.526679637831550e+12
3.117391652479872e-01 2.148028772362787e+12
3.117547522062495e-01 1.205842892702661e+12
3.117703399438598e-01 3.789951485700661e+12
3.117859284608571e-01 5.163005600544193e+12
3.118015177572801e-01 6.217594041487003e+12
3.118171078331680e-01 1.353658180992442e+13
3.118326986885596e-01 9.822906572069373e+12
3.118482903234941e-01 3.222799529781369e+12
3.118638827380102e-01 5.833428736642104e+12
3.118794759321472e-01 4.214795614417242e+12
3.118950699059438e-01 1.326511312815419e+13
3.119106646594391e-01 5.382428924816806e+12
3.119262601926720e-01 1.800569646269065e+12
3.119418565056817e-01 4.816361664334846e+12
3.119574535985070e-01 3.722321042249943e+12
3.119730514711869e-01 1.072467460394254e+13
3.119886501237604e-01 5.706560160129272e+12
3.120042495562667e-01 8.261708318224357e+12
3.120198497687445e-01 8.366232583368778e+12
3.120354507612329e-01 3.650298216064524e+12
3.120510525337710e-01 3.822004273281607e+12
3.120666550863976e-01 2.076890635751598e+12
3.120822584191519e-01 6.791137283941451e+12
3.120978625320729e-01 3.619311643163285e+12
3.121134674251995e-01 8.674783458726904e+12
3.121290730985707e-01 2.340115986247600e+12
3.121446795522256e-01 5.544263219321575e+12
3.121602867862032e-01 5.095647286345990e+12
3.121758948005426e-01 3.626397587380861e+12
3.121915035952826e-01 7.257375911634028e+12
3.122071131704623e-01 7.415127493860673e+12
3.122227235261209e-01 8.822182009367783e+12
3.122383346622972e-01 5.575300133261255e+12
3.122539465790303e-01 7.657819410693240e+12
3.122695592763592e-01 1.208025555561102e+13
3.122851727543230e-01 9.576285860834057e+12
3.123007870129608e-01 8.325161365325440e+12
3.123164020523115e-01 2.899676281121523e+12
3.123320178724140e-01 3.886306143560990e+12
3.123476344733077e-01 1.170377985417936e+13
3.123632518550313e-01 1.250085138986188e+13
3.123788700176241e-01 1.139654524199993e+13
3.123944889611250e-01 4.129531061540566e+12
3.124101086855730e-01 5.398287813811332e+12
3.124257291910073e-01 7.156598546447958e+12
3.124413504774669e-01 6.200308532136362e+12
3.124569725449908e-01 1.121036122705056e+13
3.124725953936180e-01 9.672763968716902e+12
3.124882190233876e-01 1.676364399314940e+13
3.125038434343388e-01 8.728503714053975e+12
3.125194686265106e-01 1.087818362995191e+13
3.125350945999419e-01 9.581782198824551e+12
3.125507213546719e-01 8.863427294837686e+12
3.125663488907396e-01 8.505488554345999e+12
3.125819772081841e-01 2.916072870745979e+12
3.125976063070446e-01 5.067395446714492e+12
3.126132361873599e-01 4.939276234037282e+12
3.126288668491693e-01 4.113458549519814e+12
3.126444982925117e-01 2.601626722030421e+12
3.126601305174263e-01 1.343458788621078e+12
3.126757635239522e-01 3.577183087709233e+12
3.126913973121284e-01 7.453546397544072e+12
3.127070318819941e-01 1.476279369764058e+12
3.127226672335882e-01 1.116550837824168e+13
3.127383033669498e-01 1.138476228403881e+13
3.127539402821181e-01 6.757079212485039e+12
3.127695779791322e-01 3.105976827600487e+12
3.127852164580312e-01 1.251056656865282e+13
3.128008557188541e-01 1.273153959261347e+13
3.128164957616401e-01 1.020055136303078e+13
3.128321365864282e-01 9.695284350464420e+12
3.128477781932575e-01 8.642704602644839e+12
3.128634205821672e-01 2.929790735221546e+12
3.128790637531963e-01 5.175490837983072e+12
3.128947077063840e-01 1.595380681742416e+13
3.129103524417693e-01 2.083023039090157e+13
3.129259979593914e-01 1.553700906813486e+13
3.129416442592894e-01 1.110643899599998e+13
3.129572913415023e-01 8.158532869662768e+12
3.129729392060694e-01 4.136479719210573e+12
3.129885878530297e-01 2.135096213246220e+12
3.130042372824223e-01 4.624720769499571e+12
3.130198874942864e-01 1.071044850850335e+12
3.130355384886612e-01 3.693726300419937e+12
3.130511902655856e-01 3.152023434248762e+12
3.130668428250989e-01 5.836327817032963e+12
3.130824961672401e-01 7.676407932658998e+12
3.130981502920485e-01 8.670936924305722e+12
3.131138051995631e-01 2.881324577938367e+12
3.131294608898231e-01 5.710587265280595e+12
3.131451173628676e-01 8.346014362979194e+12
3.131607746187358e-01 5.780334199273498e+12
3.131764326574667e-01 5.036828658879012e+12
3.131920914790996e-01 1.197112607375138e+13
3.132077510836735e-01 3.390544277365335e+12
3.132234114712277e-01 7.868381350513538e+12
3.132390726418013e-01 9.011932956311189e+12
3.132547345954333e-01 1.260367124302434e+13
3.132703973321632e-01 9.421504112268551e+12
3.132860608520298e-01 7.091651372480979e+12
3.133017251550724e-01 4.000033748895415e+12
3.133173902413301e-01 6.381142960017059e+12
3.133330561108422e-01 3.868772856154636e+12
3.133487227636477e-01 1.777086499501662e+12
3.133643901997858e-01 2.768878156051551e+12
3.133800584192958e-01 8.640213410228916e+12
3.133957274222168e-01 3.623876632497662e+12
3.134113972085880e-01 4.897405041192703e+12
3.134270677784484e-01 3.020616087722877e+12
3.134427391318373e-01 3.795629681567338e+12
3.134584112687939e-01 2.140541936818077e+12
3.134740841893573e-01 2.137486372286504e+12
3.134897578935668e-01 1.013427849687953e+12
3.135054323814614e-01 5.464458052513778e+11
3.135211076530805e-01 1.722422843996728e+12
3.135367837084632e-01 2.459605731763785e+12
3.135524605476486e-01 2.501086058052067e+12
3.135681381706760e-01 3.642062102822132e+12
3.135838165775845e-01 4.746545752902585e+12
3.135994957684134e-01 3.581245345988211e+12
3.136151757432018e-01 5.239977795146797e+12
3.136308565019890e-01 3.881391275636828e+12
3.136465380448141e-01 3.480897549078254e+12
3.136622203717163e-01 7.693114424694863e+12
3.136779034827349e-01 4.481337247534311e+12
3.136935873779090e-01 2.867249958542917e+12
3.137092720572779e-01 1.322570648515487e+13
3.137249575208808e-01 9.306443994236750e+12
3.137406437687569e-01 4.392074785744628e+12
3.137563308009453e-01 4.737544935415419e+12
3.137720186174853e-01 3.615772972378627e+12
3.137877072184161e-01 4.011439380473613e+12
3.138033966037772e-01 1.897564586973636e+13
3.138190867736073e-01 6.173475419407105e+12
3.138347777279460e-01 8.244520019451992e+12
3.138504694668324e-01 1.247087183762479e+13
3.138661619903058e-01 1.252726010730793e+13
3.138818552984052e-01 1.277234372471273e+13
3.138975493911702e-01 1.535825562089821e+13
3.139132442686397e-01 1.390711017439964e+13
3.139289399308532e-01 1.203491058445509e+13
3.139446363778497e-01 4.637146772628486e+12
3.139603336096686e-01 8.978753882759479e+12
3.139760316263491e-01 5.540725109557663e+12
3.139917304279304e-01 5.340262883621859e+12
3.140074300144517e-01 1.269987489742875e+13
3.140231303859525e-01 1.964560582806169e+13
3.140388315424718e-01 1.412167652914092e+13
3.140545334840489e-01 3.535799730249014e+12
3.140702362107232e-01 5.653807850217360e+12
3.140859397225337e-01 2.360449899714210e+12
3.141016440195198e-01 1.287013528838098e+13
3.141173491017208e-01 9.939758321281643e+12
3.141330549691759e-01 3.697708894127399e+12
3.141487616219243e-01 3.585896744071846e+12
3.141644690600054e-01 3.805326024645435e+12
3.141801772834585e-01 1.622773529641720e+13
3.141958862923226e-01 1.236482613000086e+13
3.142115960866372e-01 7.028214755567168e+12
3.142273066664416e-01 1.605534155094154e+13
3.142430180317749e-01 3.515565527967168e+12
3.142587301826765e-01 5.974749087803260e+12
3.142744431191857e-01 7.880250639899265e+12
3.142901568413416e-01 1.527715139941421e+13
3.143058713491836e-01 8.314388392909873e+12
3.143215866427511e-01 7.959501265207072e+12
3.143373027220833e-01 3.517438393070754e+12
3.143530195872193e-01 1.024564380147322e+13
3.143687372381987e-01 8.678980765567976e+12
3.143844556750606e-01 4.251329040270266e+12
3.144001748978443e-01 9.849703027614422e+12
3.144158949065892e-01 2.211117090637466e+12
3.144316157013345e-01 4.883160086246104e+12
3.144473372821196e-01 4.061213739875163e+12
3.144630596489837e-01 2.874866117214291e+12
3.144787828019662e-01 3.487617060283964e+12
3.144945067411063e-01 3.756450375739482e+12
3.145102314664434e-01 3.644517148331226e+12
3.145259569780167e-01 4.775397952690052e+12
3.145416832758656e-01 2.817075727549455e+12
3.145574103600294e-01 5.857472097840697e+12
3.145731382305473e-01 3.919280016110739e+12
3.145888668874589e-01 6.844360342890238e+12
3.146045963308032e-01 2.857085684993528e+12
3.146203265606198e-01 7.850011123238003e+12
3.146360575769478e-01 2.748876177289023e+12
3.146517893798267e-01 5.520097996295197e+12
3.146675219692956e-01 3.032764666437646e+12
3.146832553453942e-01 8.423070707895974e+12
3.146989895081614e-01 8.927108902389502e+12
3.147147244576368e-01 7.663679672277696e+12
3.147304601938597e-01 1.120315370487893e+13
3.147461967168694e-01 1.189429981163517e+13
3.147619340267052e-01 1.047255859185406e+13
3.147776721234066e-01 1.469996407990266e+13
3.147934110070127e-01 5.499740881256620e+12
3.148091506775630e-01 4.845579784846224e+12
3.148248911350970e-01 4.974255286923798e+12
3.148406323796537e-01 2.785054156283482e+12
3.148563744112727e-01 2.471525592828271e+12
3.148721172299933e-01 4.950749698358574e+12
3.148878608358547e-01 1.102025225614268e+13
3.149036052288965e-01 4.116574714428195e+12
3.149193504091580e-01 1.178660132682652e+13
3.149350963766785e-01 4.296218659735332e+12
3.149508431314972e-01 1.626740255954571e+13
3.149665906736538e-01 1.054833328498525e+13
3.149823390031875e-01 7.947512809572100e+12
3.149980881201377e-01 1.954640046691291e+13
3.150138380245437e-01 1.633697855562775e+13
3.150295887164450e-01 1.426400446465508e+13
3.150453401958808e-01 8.678649913519283e+12
3.150610924628905e-01 1.321618896432515e+13
3.150768455175137e-01 9.372817855271934e+12
3.150925993597896e-01 1.422522644506098e+13
3.151083539897576e-01 1.388379121798942e+13
3.151241094074571e-01 5.391916594852609e+12
3.151398656129275e-01 1.582330357100157e+13
3.151556226062081e-01 1.329228798377201e+13
3.151713803873383e-01 1.191397895248202e+13
3.151871389563577e-01 2.047575083339242e+13
3.152028983133056e-01 7.556603735402736e+12
3.152186584582212e-01 3.584533008970427e+12
3.152344193911442e-01 1.249850344556941e+13
3.152501811121137e-01 2.207536232396424e+13
3.152659436211693e-01 1.468053793215841e+13
3.152817069183504e-01 6.496037481535527e+12
3.152974710036964e-01 1.461131395811964e+13
3.153132358772465e-01 5.485756511515812e+12
3.153290015390404e-01 1.429027383515491e+13
3.153447679891173e-01 1.465635307914453e+13
3.153605352275168e-01 7.372399511650908e+12
3.153763032542782e-01 1.534128763178998e+13
3.153920720694409e-01 5.107351314370802e+12
3.154078416730444e-01 3.166303042889901e+12
3.154236120651280e-01 3.976588853170354e+12
3.154393832457312e-01 9.787242459431135e+12
3.154551552148936e-01 2.408849149046803e+13
3.154709279726543e-01 1.890496315917236e+13
3.154867015190529e-01 1.738483645534209e+13
3.155024758541289e-01 5.627997981177876e+12
3.155182509779216e-01 3.637066472442030e+12
3.155340268904706e-01 5.927787284738972e+12
3.155498035918150e-01 7.040446656502811e+12
3.155655810819946e-01 5.534376349458998e+12
3.155813593610488e-01 1.619948849970430e+13
3.155971384290168e-01 6.192379793289338e+12
3.156129182859382e-01 8.138223023581837e+12
3.156286989318525e-01 1.254617449515726e+13
3.156444803667991e-01 1.796923245147274e+13
3.156602625908174e-01 5.585895701954701e+12
3.156760456039470e-01 9.044692610087615e+12
3.156918294062272e-01 1.427492460912902e+13
3.157076139976975e-01 1.141427503306910e+13
3.157233993783974e-01 3.493770227124988e+12
